#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  2.4732  -37.5907  -37.5881  -37.5827  -18.4160  -18.4139  -18.4099  -18.3218  -18.3191  -18.3135  -18.2961  -18.2939  -18.2893  -10.4517  -10.3503  -10.2946  -10.0575   -9.9921   -9.8608   -3.6186   -3.2096   -2.9817   -1.9669   -1.6633   -1.3620   -1.2407   -1.1637   -1.0931   -1.0462   -0.9065   -0.9043   -0.8547   -0.8145   -0.7571   -0.6434   -0.5101   -0.4640    2.4060    3.1552    3.2125    3.4027    3.5713    3.6592    4.0679    4.1160    4.1928    4.2197    4.4213    4.5383
  2.5268  -37.5914  -37.5888  -37.5834  -18.4197  -18.4176  -18.4136  -18.3086  -18.3059  -18.3003  -18.2934  -18.2911  -18.2865  -10.4906  -10.3789  -10.3342  -10.0673  -10.0142   -9.8680   -3.6962   -3.2367   -3.0485   -1.9077   -1.6383   -1.1804   -1.0667   -1.0158   -0.9879   -0.9611   -0.7897   -0.7612   -0.6634   -0.6629   -0.6516   -0.5894   -0.4403   -0.3811    2.3470    3.2313    3.3603    3.4955    3.6808    3.6868    3.9044    3.9513    3.9891    4.0489    4.0686    4.2360
  2.5805  -37.5919  -37.5893  -37.5839  -18.4224  -18.4203  -18.4163  -18.2988  -18.2961  -18.2913  -18.2904  -18.2890  -18.2845  -10.5193  -10.3974  -10.3662  -10.0710  -10.0338   -9.8732   -3.7529   -3.2452   -3.1121   -1.8513   -1.6559   -1.0355   -0.9580   -0.9268   -0.8874   -0.8611   -0.7652   -0.6057   -0.5748   -0.5596   -0.5116   -0.4371   -0.3973   -0.3128    2.2910    3.3119    3.4396    3.5761    3.6862    3.7524    3.7840    3.7989    3.8037    3.8852    4.0282    4.0601
  2.6341  -37.5922  -37.5896  -37.5842  -18.4240  -18.4220  -18.4180  -18.2928  -18.2900  -18.2900  -18.2877  -18.2844  -18.2831  -10.5369  -10.4053  -10.3894  -10.0691  -10.0498   -9.8763   -3.7874   -3.2356   -3.1668   -1.7962   -1.6944   -0.9409   -0.9223   -0.8306   -0.8284   -0.7942   -0.7656   -0.5534   -0.4768   -0.4722   -0.4240   -0.3872   -0.2992   -0.2674    2.2494    3.3834    3.4507    3.6232    3.6863    3.6937    3.6994    3.7174    3.7529    3.7698    3.9429    4.0069
  2.6878  -37.5923  -37.5897  -37.5843  -18.4246  -18.4225  -18.4186  -18.2908  -18.2894  -18.2881  -18.2871  -18.2829  -18.2821  -10.5427  -10.4028  -10.4023  -10.0625  -10.0612   -9.8773   -3.7990   -3.2092   -3.2084   -1.7436   -1.7424   -0.9103   -0.9077   -0.7875   -0.7875   -0.7855   -0.7836   -0.5470   -0.4132   -0.4128   -0.4108   -0.4100   -0.2515   -0.2495    2.2337    3.4277    3.4312    3.6185    3.6656    3.6674    3.7108    3.7130    3.7137    3.7150    3.9582    3.9637
  2.6878  -37.5923  -37.5897  -37.5843  -18.4246  -18.4225  -18.4186  -18.2908  -18.2894  -18.2881  -18.2871  -18.2829  -18.2821  -10.5427  -10.4028  -10.4023  -10.0625  -10.0612   -9.8773   -3.7990   -3.2092   -3.2084   -1.7436   -1.7424   -0.9103   -0.9077   -0.7875   -0.7875   -0.7855   -0.7836   -0.5470   -0.4132   -0.4128   -0.4108   -0.4100   -0.2515   -0.2495    2.2337    3.4277    3.4312    3.6185    3.6656    3.6671    3.7108    3.7130    3.7137    3.7148    3.9608    3.9618
  2.7414  -37.5922  -37.5896  -37.5842  -18.4240  -18.4220  -18.4180  -18.2925  -18.2902  -18.2892  -18.2885  -18.2845  -18.2829  -10.5369  -10.4054  -10.3893  -10.0692  -10.0498   -9.8763   -3.7874   -3.2358   -3.1665   -1.7965   -1.6941   -0.9411   -0.9219   -0.8456   -0.8133   -0.7826   -0.7770   -0.5536   -0.4944   -0.4546   -0.4093   -0.4019   -0.3043   -0.2623    2.2495    3.3841    3.4484    3.6255    3.6877    3.6920    3.6960    3.7189    3.7504    3.7762    3.9379    4.0093
  2.7951  -37.5919  -37.5893  -37.5839  -18.4224  -18.4203  -18.4163  -18.2984  -18.2953  -18.2917  -18.2906  -18.2898  -18.2843  -10.5193  -10.3979  -10.3657  -10.0717  -10.0331   -9.8733   -3.7528   -3.2472   -3.1099   -1.8543   -1.6535   -1.0298   -0.9625   -0.9538   -0.8587   -0.8308   -0.7946   -0.6422   -0.5784   -0.5231   -0.4801   -0.4485   -0.4304   -0.2989    2.2921    3.2981    3.4368    3.5792    3.6703    3.7800    3.7901    3.8007    3.8164    3.9013    3.9649    4.0986
  2.8487  -37.5914  -37.5888  -37.5834  -18.4197  -18.4176  -18.4136  -18.3082  -18.3051  -18.3004  -18.2938  -18.2919  -18.2864  -10.4904  -10.3806  -10.3323  -10.0696  -10.0122   -9.8684   -3.6955   -3.2433   -3.0410   -1.9191   -1.6285   -1.1661   -1.1029   -1.0259   -0.9299   -0.9183   -0.8449   -0.8266   -0.6975   -0.6042   -0.6001   -0.5838   -0.4927   -0.3567    2.3534    3.1590    3.3984    3.4984    3.6351    3.8130    3.9116    3.9243    4.0200    4.0315    4.1138    4.2436
  2.9023  -37.5907  -37.5881  -37.5827  -18.4160  -18.4139  -18.4099  -18.3214  -18.3183  -18.3136  -18.2965  -18.2947  -18.2892  -10.4510  -10.3544  -10.2898  -10.0630   -9.9872   -9.8618   -3.6163   -3.2250   -2.9630   -1.9980   -1.6327   -1.3397   -1.2819   -1.1071   -1.0896   -0.9970   -0.9892   -0.9507   -0.9327   -0.7492   -0.6702   -0.6415   -0.5815   -0.4315    2.4266    2.9805    3.3391    3.3988    3.5910    3.7749    4.0778    4.1045    4.1184    4.2784    4.3320    4.3649
  2.9560  -37.5898  -37.5872  -37.5819  -18.4116  -18.4095  -18.4055  -18.3373  -18.3343  -18.3296  -18.2999  -18.2980  -18.2926  -10.4021  -10.3201  -10.2396  -10.0521   -9.9587   -9.8539   -3.5162   -3.1943   -2.8808   -2.1040   -1.6844   -1.5435   -1.4811   -1.2749   -1.2281   -1.2002   -1.1427   -1.0687   -1.0497   -0.8783   -0.7311   -0.7039   -0.6874   -0.5190    2.5063    2.7869    3.2546    3.2951    3.5437    3.6584    4.1474    4.1592    4.2672    4.3910    4.5482    4.7302
  3.0096  -37.5889  -37.5863  -37.5809  -18.4066  -18.4044  -18.4004  -18.3553  -18.3523  -18.3477  -18.3038  -18.3019  -18.2964  -10.3449  -10.2793  -10.1833  -10.0371   -9.9274   -9.8450   -3.3967   -3.1538   -2.8017   -2.2509   -1.7929   -1.7744   -1.6926   -1.4995   -1.4254   -1.2994   -1.2805   -1.1811   -1.1542   -0.9658   -0.8017   -0.7883   -0.7749   -0.6148    2.5826    2.5984    3.1262    3.2041    3.4979    3.5046    3.9995    4.1840    4.4108    4.5479    4.7249    4.8649
  3.0633  -37.5878  -37.5852  -37.5798  -18.4014  -18.3992  -18.3952  -18.3745  -18.3716  -18.3669  -18.3079  -18.3060  -18.3006  -10.2810  -10.2335  -10.1233  -10.0179   -9.8939   -9.8355   -3.2597   -3.1081   -2.7357   -2.4400   -2.0297   -1.9490   -1.9021   -1.7464   -1.5206   -1.4028   -1.3997   -1.3154   -1.2437   -1.0152   -0.9157   -0.8533   -0.8443   -0.7149    2.4292    2.6377    2.9301    3.1470    3.3527    3.4546    3.9047    4.2436    4.3589    4.5881    4.7954    5.0129
  3.1169  -37.5867  -37.5841  -37.5788  -18.3995  -18.3969  -18.3927  -18.3907  -18.3882  -18.3837  -18.3123  -18.3104  -18.3049  -10.2124  -10.1844  -10.0636   -9.9932   -9.8592   -9.8257   -3.1084   -3.0644   -2.6962   -2.6524   -2.2979   -2.1541   -2.0692   -1.9631   -1.5700   -1.4965   -1.4932   -1.4455   -1.3353   -1.0472   -1.0231   -0.9357   -0.9000   -0.8156    2.2891    2.6489    2.6783    3.1422    3.2302    3.4120    3.8493    4.0842    4.2891    4.6661    5.0652    5.0926
  3.1705  -37.5856  -37.5830  -37.5777  -18.4161  -18.4132  -18.4087  -18.3883  -18.3861  -18.3820  -18.3166  -18.3147  -18.3092  -10.1412  -10.1340  -10.0124   -9.9577   -9.8242   -9.8162   -3.0345   -2.9487   -2.8758   -2.6833   -2.5620   -2.3693   -2.1953   -2.1505   -1.6096   -1.5865   -1.5670   -1.5207   -1.4272   -1.1188   -1.0796   -1.0200   -0.9537   -0.9139    2.1838    2.4081    2.6141    3.1286    3.1735    3.3678    3.8059    3.8224    4.3398    4.7680    5.1122    5.1661
  3.2242  -37.5846  -37.5820  -37.5766  -18.4348  -18.4319  -18.4274  -18.3830  -18.3808  -18.3767  -18.3207  -18.3188  -18.3134  -10.0846  -10.0702   -9.9765   -9.9082   -9.8072   -9.7902   -3.0848   -3.0326   -2.8475   -2.7548   -2.7061   -2.5718   -2.3016   -2.2718   -1.6769   -1.6664   -1.6464   -1.5169   -1.4912   -1.1999   -1.1221   -1.1039   -1.0070   -1.0039    2.1155    2.1468    2.5481    3.0406    3.1657    3.3187    3.6080    3.8140    4.3829    4.8773    5.1679    5.2434
  3.2778  -37.5836  -37.5810  -37.5757  -18.4522  -18.4493  -18.4448  -18.3779  -18.3757  -18.3717  -18.3245  -18.3226  -18.3172  -10.0380  -10.0028   -9.9491   -9.8549   -9.7985   -9.7582   -3.2724   -3.0661   -3.0526   -2.7533   -2.7505   -2.6695   -2.3705   -2.2893   -1.7724   -1.7348   -1.6665   -1.6013   -1.4398   -1.2650   -1.1850   -1.1784   -1.0927   -1.0493    1.9128    2.0828    2.4524    2.9642    3.0412    3.2620    3.5755    3.8180    4.4139    4.9893    5.2705    5.3335
  3.3315  -37.5828  -37.5802  -37.5748  -18.4674  -18.4645  -18.4600  -18.3734  -18.3712  -18.3671  -18.3278  -18.3260  -18.3205   -9.9965   -9.9432   -9.9252   -9.8067   -9.7891   -9.7296   -3.4308   -3.2510   -3.1247   -2.9076   -2.8032   -2.6957   -2.2779   -2.2574   -1.8524   -1.7897   -1.6776   -1.6714   -1.3898   -1.3141   -1.2611   -1.2472   -1.1691   -1.0882    1.7218    2.0807    2.3129    2.8945    2.8992    3.1973    3.6307    3.8292    4.4318    5.0767    5.2652    5.3603
  3.3851  -37.5821  -37.5795  -37.5741  -18.4798  -18.4769  -18.4725  -18.3697  -18.3675  -18.3634  -18.3306  -18.3287  -18.3233   -9.9620   -9.9039   -9.8969   -9.7770   -9.7678   -9.7057   -3.5543   -3.4170   -3.1897   -3.0307   -2.8525   -2.7716   -2.1968   -2.1116   -1.9156   -1.8299   -1.7429   -1.6657   -1.3607   -1.3474   -1.3297   -1.3237   -1.2346   -1.1196    1.5886    2.1011    2.1303    2.8009    2.8451    3.1278    3.6995    3.8407    4.4420    5.0442    5.2133    5.3907
  3.4387  -37.5816  -37.5790  -37.5736  -18.4889  -18.4861  -18.4817  -18.3670  -18.3648  -18.3607  -18.3326  -18.3307  -18.3253   -9.9361   -9.8856   -9.8693   -9.7598   -9.7411   -9.6875   -3.6386   -3.5458   -3.2459   -3.1194   -2.8900   -2.8387   -2.1278   -1.9613   -1.9394   -1.8547   -1.7954   -1.6549   -1.3990   -1.3877   -1.3652   -1.3648   -1.2881   -1.1427    1.5249    1.9339    2.1325    2.7563    2.8019    3.0621    3.7600    3.8488    4.4438    5.0025    5.2612    5.4463
  3.4924  -37.5813  -37.5787  -37.5733  -18.4946  -18.4917  -18.4873  -18.3653  -18.3631  -18.3589  -18.3338  -18.3320  -18.3265   -9.9200   -9.8710   -9.8594   -9.7411   -9.7281   -9.6762   -3.6808   -3.6339   -3.2834   -3.1725   -2.9100   -2.8854   -2.0707   -1.9889   -1.8636   -1.8336   -1.7874   -1.6508   -1.4583   -1.4279   -1.4005   -1.3675   -1.3285   -1.1568    1.5357    1.7550    2.1609    2.7426    2.7695    3.0132    3.8055    3.8481    4.4450    4.9878    5.3054    5.4595
  3.5460  -37.5812  -37.5786  -37.5732  -18.4965  -18.4937  -18.4892  -18.3647  -18.3625  -18.3584  -18.3343  -18.3324  -18.3270   -9.9145   -9.8619   -9.8612   -9.7291   -9.7285   -9.6724   -3.6803   -3.6784   -3.2966   -3.1902   -2.9096   -2.9086   -2.0477   -1.9981   -1.8573   -1.8556   -1.6857   -1.6835   -1.4818   -1.4350   -1.4344   -1.3557   -1.3547   -1.1615    1.6160    1.6170    2.1724    2.7484    2.7492    2.9948    3.8327    3.8365    4.4454    4.9507    5.2492    5.4332
  3.5460  -37.5812  -37.5785  -37.5732  -18.4970  -18.4945  -18.4893  -18.3647  -18.3625  -18.3583  -18.3340  -18.3317  -18.3272   -9.9006   -9.8991   -9.8265   -9.7637   -9.6871   -9.6869   -3.7442   -3.4983   -3.4975   -3.0207   -3.0199   -2.8794   -1.9629   -1.9609   -1.9404   -1.9381   -1.7796   -1.5210   -1.4640   -1.4613   -1.4548   -1.4401   -1.2214   -1.2210    1.4098    2.0057    2.0062    2.7152    2.8657    2.8690    3.6963    4.1783    4.1806    5.0771    5.0818    5.4177
  3.6025  -37.5813  -37.5787  -37.5733  -18.4949  -18.4923  -18.4871  -18.3653  -18.3631  -18.3589  -18.3335  -18.3312  -18.3267   -9.9108   -9.8998   -9.8296   -9.7715   -9.6986   -9.6858   -3.7198   -3.4988   -3.4522   -3.0180   -2.9898   -2.8696   -2.0319   -1.9576   -1.9467   -1.9147   -1.7718   -1.5535   -1.4459   -1.4440   -1.4288   -1.4252   -1.2227   -1.2062    1.4480    1.9199    2.1078    2.7232    2.8663    2.9007    3.6883    4.1151    4.2347    5.0826    5.1456    5.4303
  3.6591  -37.5816  -37.5790  -37.5736  -18.4884  -18.4859  -18.4807  -18.3672  -18.3651  -18.3609  -18.3321  -18.3298  -18.3253   -9.9307   -9.9137   -9.8393   -9.7938   -9.7168   -9.6967   -3.6475   -3.4568   -3.3620   -2.9839   -2.9261   -2.8420   -2.1744   -1.9411   -1.9340   -1.9121   -1.7484   -1.6221   -1.4174   -1.4050   -1.3869   -1.3633   -1.2110   -1.1776    1.5582    1.8637    2.2076    2.7474    2.9107    2.9552    3.6662    4.0394    4.2842    5.0303    5.2720    5.3836
  3.7156  -37.5822  -37.5796  -37.5742  -18.4781  -18.4755  -18.4703  -18.3704  -18.3682  -18.3640  -18.3298  -18.3275  -18.3230   -9.9580   -9.9438   -9.8581   -9.8259   -9.7368   -9.7195   -3.5296   -3.3773   -3.2295   -2.9194   -2.8297   -2.8018   -2.3428   -1.9877   -1.8920   -1.8581   -1.7100   -1.7027   -1.3888   -1.3710   -1.3098   -1.2974   -1.1870   -1.1357    1.7293    1.8467    2.2909    2.7893    3.0067    3.0231    3.6346    3.9548    4.3306    5.0097    5.2780    5.3844
  3.7722  -37.5830  -37.5804  -37.5750  -18.4641  -18.4615  -18.4563  -18.3745  -18.3724  -18.3682  -18.3267  -18.3244  -18.3199   -9.9919   -9.9900   -9.8952   -9.8557   -9.7556   -9.7522   -3.3698   -3.2703   -3.0585   -2.8257   -2.7596   -2.7036   -2.5199   -2.0338   -1.8324   -1.7853   -1.7764   -1.6572   -1.3761   -1.3073   -1.2459   -1.2225   -1.1516   -1.0810    1.8739    1.9467    2.3563    2.8505    3.0982    3.1378    3.6013    3.8760    4.3712    4.9876    5.2977    5.4494
  3.8287  -37.5839  -37.5813  -37.5760  -18.4472  -18.4446  -18.4393  -18.3795  -18.3774  -18.3732  -18.3230  -18.3207  -18.3162  -10.0495  -10.0312   -9.9497   -9.8802   -9.7921   -9.7724   -3.1735   -3.1532   -2.8558   -2.7313   -2.7138   -2.7026   -2.5304   -2.0633   -1.8205   -1.7568   -1.6947   -1.5914   -1.3646   -1.2275   -1.2113   -1.1305   -1.1063   -1.0144    1.9467    2.1936    2.4122    2.9329    3.1771    3.2509    3.5769    3.8466    4.3995    5.0152    5.2241    5.4148
  3.8852  -37.5850  -37.5824  -37.5770  -18.4280  -18.4254  -18.4201  -18.3850  -18.3829  -18.3788  -18.3187  -18.3165  -18.3120  -10.1170  -10.0755  -10.0122   -9.9047   -9.8354   -9.7882   -3.0528   -2.9500   -2.8940   -2.7309   -2.6215   -2.5478   -2.3414   -2.0597   -1.8144   -1.6670   -1.5875   -1.5141   -1.3516   -1.1884   -1.1332   -1.0531   -1.0372   -0.9372    2.0625    2.4513    2.4647    3.0366    3.2568    3.2768    3.5765    3.9279    4.4092    4.9240    5.1460    5.2864
  3.9418  -37.5861  -37.5835  -37.5782  -18.4080  -18.4054  -18.4001  -18.3903  -18.3881  -18.3840  -18.3142  -18.3120  -18.3074  -10.1883  -10.1236  -10.0778   -9.9299   -9.8791   -9.8034   -3.0648   -2.9940   -2.7993   -2.6720   -2.3747   -2.3624   -2.1177   -2.0086   -1.7525   -1.5657   -1.4659   -1.4272   -1.3321   -1.1672   -1.0271   -0.9937   -0.9456   -0.8510    2.2168    2.5108    2.6965    3.1545    3.2338    3.3354    3.6252    4.0973    4.3775    4.8213    5.0922    5.2184
  3.9983  -37.5873  -37.5847  -37.5793  -18.3994  -18.3973  -18.3930  -18.3835  -18.3810  -18.3756  -18.3096  -18.3073  -18.3028  -10.2593  -10.1739  -10.1430   -9.9552   -9.9204   -9.8180   -3.2246   -2.9830   -2.8532   -2.4254   -2.1635   -2.1212   -1.9041   -1.8624   -1.6475   -1.4563   -1.3342   -1.3318   -1.2972   -1.1336   -0.9309   -0.9123   -0.8584   -0.7579    2.4029    2.5363    2.9052    3.1946    3.2701    3.4119    3.7548    4.2777    4.3264    4.6561    4.7584    5.0904
  4.0548  -37.5884  -37.5858  -37.5805  -18.4045  -18.4024  -18.3983  -18.3633  -18.3607  -18.3552  -18.3050  -18.3028  -18.2982  -10.3269  -10.2244  -10.2051   -9.9796   -9.9575   -9.8319   -3.3692   -3.0071   -2.9294   -2.1795   -1.9910   -1.8705   -1.7421   -1.5806   -1.5166   -1.3432   -1.2357   -1.2330   -1.1919   -1.0708   -0.8667   -0.7936   -0.7781   -0.6606    2.5246    2.6124    3.0619    3.2044    3.3817    3.4850    3.9686    4.2692    4.4158    4.5811    4.7868    4.9837
  4.1114  -37.5895  -37.5869  -37.5815  -18.4100  -18.4079  -18.4038  -18.3435  -18.3409  -18.3353  -18.3008  -18.2985  -18.2940  -10.3885  -10.2726  -10.2615  -10.0023   -9.9895   -9.8446   -3.4961   -3.0495   -3.0064   -1.9783   -1.8755   -1.6292   -1.5337   -1.3613   -1.2829   -1.2316   -1.1376   -1.1290   -1.0511   -0.9656   -0.8021   -0.7070   -0.6766   -0.5624    2.4775    2.8340    3.1692    3.2695    3.5034    3.5526    4.1937    4.2447    4.3638    4.4748    4.5929    4.7486
  4.1679  -37.5905  -37.5879  -37.5825  -18.4149  -18.4128  -18.4088  -18.3258  -18.3231  -18.3175  -18.2970  -18.2947  -18.2902  -10.4417  -10.3160  -10.3104  -10.0223  -10.0157   -9.8558   -3.6028   -3.0973   -3.0758   -1.8505   -1.8080   -1.4045   -1.3166   -1.1743   -1.1277   -1.0432   -0.9912   -0.9847   -0.9234   -0.8197   -0.7337   -0.6473   -0.5691   -0.4678    2.4133    3.0511    3.2473    3.3683    3.6104    3.6264    4.1169    4.1391    4.1609    4.3064    4.4798    4.5454
  4.2244  -37.5912  -37.5886  -37.5833  -18.4190  -18.4169  -18.4129  -18.3110  -18.3083  -18.3027  -18.2939  -18.2916  -18.2871  -10.4849  -10.3523  -10.3499  -10.0390  -10.0359   -9.8649   -3.6877   -3.1419   -3.1329   -1.7862   -1.7718   -1.2066   -1.1189   -1.0381   -0.9883   -0.9568   -0.8307   -0.8268   -0.7058   -0.6558   -0.6506   -0.6006   -0.4802   -0.3824    2.3480    3.2381    3.3139    3.4747    3.6519    3.7260    3.9443    3.9596    4.0472    4.0735    4.1219    4.2848
  4.2810  -37.5918  -37.5892  -37.5838  -18.4221  -18.4200  -18.4160  -18.2999  -18.2972  -18.2915  -18.2915  -18.2893  -18.2847  -10.5167  -10.3798  -10.3789  -10.0517  -10.0501   -9.8717   -3.7492   -3.1777   -3.1749   -1.7575   -1.7536   -1.0484   -0.9689   -0.9568   -0.8827   -0.8566   -0.7839   -0.6451   -0.5699   -0.5545   -0.5098   -0.4691   -0.4196   -0.3131    2.2906    3.3634    3.3732    3.5661    3.6754    3.7769    3.8010    3.8097    3.8346    3.9127    4.0204    4.0795
  4.3375  -37.5922  -37.5896  -37.5842  -18.4240  -18.4219  -18.4179  -18.2931  -18.2903  -18.2900  -18.2878  -18.2846  -18.2832  -10.5362  -10.3969  -10.3964  -10.0597  -10.0584   -9.8759   -3.7865   -3.2011   -3.2001   -1.7463   -1.7451   -0.9444   -0.9252   -0.8424   -0.8250   -0.7894   -0.7722   -0.5522   -0.4922   -0.4689   -0.4189   -0.3956   -0.3077   -0.2674    2.2493    3.4142    3.4186    3.6211    3.6914    3.6947    3.7013    3.7200    3.7557    3.7783    3.9760    3.9808
  4.3940  -37.5923  -37.5897  -37.5843  -18.4246  -18.4225  -18.4186  -18.2908  -18.2894  -18.2881  -18.2871  -18.2829  -18.2821  -10.5427  -10.4028  -10.4023  -10.0625  -10.0612   -9.8773   -3.7990   -3.2092   -3.2084   -1.7436   -1.7424   -0.9103   -0.9077   -0.7875   -0.7875   -0.7855   -0.7836   -0.5470   -0.4132   -0.4128   -0.4108   -0.4100   -0.2515   -0.2495    2.2337    3.4277    3.4312    3.6185    3.6656    3.6671    3.7109    3.7130    3.7143    3.7151    3.9587    3.9602
  4.3940  -37.5923  -37.5897  -37.5843  -18.4246  -18.4225  -18.4186  -18.2908  -18.2894  -18.2881  -18.2871  -18.2829  -18.2821  -10.5427  -10.4028  -10.4023  -10.0625  -10.0612   -9.8773   -3.7990   -3.2092   -3.2084   -1.7436   -1.7424   -0.9103   -0.9077   -0.7875   -0.7875   -0.7855   -0.7836   -0.5470   -0.4132   -0.4128   -0.4108   -0.4100   -0.2515   -0.2495    2.2337    3.4277    3.4312    3.6185    3.6656    3.6672    3.7108    3.7130    3.7141    3.7151    3.9590    3.9611
  4.4477  -37.5922  -37.5896  -37.5842  -18.4240  -18.4220  -18.4180  -18.2917  -18.2911  -18.2900  -18.2878  -18.2850  -18.2825  -10.5369  -10.4054  -10.3893  -10.0692  -10.0498   -9.8763   -3.7874   -3.2359   -3.1665   -1.7967   -1.6940   -0.9405   -0.9226   -0.8448   -0.8142   -0.7817   -0.7779   -0.5536   -0.4937   -0.4552   -0.4088   -0.4025   -0.3036   -0.2629    2.2495    3.3843    3.4478    3.6242    3.6884    3.6926    3.6961    3.7180    3.7518    3.7754    3.9391    4.0082
  4.5013  -37.5919  -37.5893  -37.5839  -18.4224  -18.4203  -18.4163  -18.2976  -18.2960  -18.2925  -18.2910  -18.2891  -18.2838  -10.5193  -10.3979  -10.3657  -10.0717  -10.0331   -9.8732   -3.7528   -3.2473   -3.1098   -1.8545   -1.6531   -1.0292   -0.9631   -0.9531   -0.8595   -0.8302   -0.7954   -0.6413   -0.5788   -0.5237   -0.4799   -0.4476   -0.4310   -0.2996    2.2922    3.2984    3.4358    3.5777    3.6710    3.7801    3.7899    3.8010    3.8170    3.9002    3.9681    4.0935
  4.5550  -37.5914  -37.5888  -37.5834  -18.4196  -18.4176  -18.4136  -18.3075  -18.3058  -18.3009  -18.2945  -18.2912  -18.2859  -10.4904  -10.3806  -10.3322  -10.0696  -10.0121   -9.8683   -3.6955   -3.2434   -3.0409   -1.9193   -1.6279   -1.1655   -1.1023   -1.0266   -0.9297   -0.9190   -0.8457   -0.8257   -0.6979   -0.6045   -0.6005   -0.5828   -0.4934   -0.3573    2.3535    3.1593    3.3972    3.4971    3.6354    3.8115    3.9112    3.9227    4.0196    4.0350    4.0850    4.2413
  4.6086  -37.5907  -37.5881  -37.5827  -18.4160  -18.4139  -18.4099  -18.3207  -18.3190  -18.3141  -18.2973  -18.2940  -18.2887  -10.4510  -10.3544  -10.2898  -10.0630   -9.9871   -9.8618   -3.6163   -3.2251   -2.9628   -1.9983   -1.6319   -1.3393   -1.2815   -1.1079   -1.0893   -0.9964   -0.9899   -0.9507   -0.9335   -0.7496   -0.6708   -0.6410   -0.5822   -0.4322    2.4267    2.9810    3.3379    3.3976    3.5904    3.7689    4.0880    4.0999    4.1454    4.2739    4.3490    4.4183
  4.6622  -37.5898  -37.5872  -37.5818  -18.4115  -18.4095  -18.4055  -18.3366  -18.3349  -18.3301  -18.3007  -18.2974  -18.2920  -10.4021  -10.3201  -10.2396  -10.0521   -9.9586   -9.8538   -3.5162   -3.1944   -2.8805   -2.1042   -1.6834   -1.5431   -1.4808   -1.2745   -1.2281   -1.2010   -1.1424   -1.0694   -1.0505   -0.8789   -0.7319   -0.7035   -0.6883   -0.5197    2.5064    2.7874    3.2536    3.2940    3.5437    3.6576    4.1459    4.1612    4.3257    4.4237    4.5573    4.6847
  4.7159  -37.5889  -37.5863  -37.5809  -18.4065  -18.4045  -18.4005  -18.3547  -18.3529  -18.3481  -18.3045  -18.3012  -18.2959  -10.3449  -10.2793  -10.1833  -10.0370   -9.9273   -9.8448   -3.3967   -3.1539   -2.8013   -2.2511   -1.7919   -1.7740   -1.6923   -1.4996   -1.4252   -1.3003   -1.2804   -1.1818   -1.1549   -0.9665   -0.8026   -0.7889   -0.7747   -0.6155    2.5827    2.5990    3.1256    3.2031    3.4982    3.5045    4.0010    4.1846    4.4225    4.5480    4.8746    4.9216
  4.7695  -37.5878  -37.5852  -37.5798  -18.4013  -18.3993  -18.3952  -18.3739  -18.3721  -18.3673  -18.3087  -18.3054  -18.3001  -10.2810  -10.2335  -10.1232  -10.0178   -9.8937   -9.8353   -3.2598   -3.1082   -2.7352   -2.4400   -2.0294   -1.9481   -1.9019   -1.7465   -1.5207   -1.4029   -1.4006   -1.3162   -1.2443   -1.0159   -0.9168   -0.8528   -0.8453   -0.7156    2.4297    2.6378    2.9301    3.1463    3.3525    3.4548    3.9034    4.2361    4.3573    4.5507    4.8160    5.0064
  4.8232  -37.5867  -37.5841  -37.5788  -18.3991  -18.3975  -18.3931  -18.3904  -18.3883  -18.3839  -18.3130  -18.3097  -18.3044  -10.2124  -10.1844  -10.0634   -9.9931   -9.8590   -9.8255   -3.1084   -3.0646   -2.6956   -2.6523   -2.2977   -2.1535   -2.0691   -1.9633   -1.5707   -1.4974   -1.4932   -1.4464   -1.3360   -1.0477   -1.0242   -0.9353   -0.9009   -0.8163    2.2895    2.6487    2.6788    3.1418    3.2298    3.4123    3.8489    4.0847    4.2895    4.6658    5.0421    5.0875
  4.8768  -37.5856  -37.5830  -37.5777  -18.4155  -18.4139  -18.4092  -18.3882  -18.3861  -18.3820  -18.3173  -18.3140  -18.3087  -10.1413  -10.1340  -10.0122   -9.9577   -9.8239   -9.8159   -3.0346   -2.9488   -2.8757   -2.6828   -2.5617   -2.3687   -2.1955   -2.1509   -1.6106   -1.5874   -1.5679   -1.5206   -1.4278   -1.1199   -1.0799   -1.0197   -0.9546   -0.9147    2.1842    2.4087    2.6139    3.1281    3.1735    3.3680    3.8061    3.8218    4.3393    4.8030    5.1018    5.1958
  4.9305  -37.5846  -37.5820  -37.5766  -18.4342  -18.4326  -18.4279  -18.3829  -18.3808  -18.3767  -18.3215  -18.3182  -18.3129  -10.0846  -10.0702   -9.9763   -9.9081   -9.8068   -9.7898   -3.0847   -3.0327   -2.8477   -2.7544   -2.7057   -2.5713   -2.3022   -2.2722   -1.6778   -1.6673   -1.6473   -1.5175   -1.4913   -1.2010   -1.1223   -1.1036   -1.0078   -1.0048    2.1158    2.1476    2.5481    3.0401    3.1661    3.3189    3.6074    3.8134    4.3834    4.8745    5.1670    5.2569
